ch4/MFGTMP_220317120003_A01f00d4.TIF,1.6377681286817785
ch4/MFGTMP_220317120003_A01f01d4.TIF,1.643502375773211
ch4/MFGTMP_220317120003_A01f02d4.TIF,1.5440115627347513
ch4/MFGTMP_220317120003_A01f03d4.TIF,1.7734194495231115
ch4/MFGTMP_220317120003_A01f04d4.TIF,1.6932555856673404
ch4/MFGTMP_220317120003_A01f05d4.TIF,0.8338543303396141
ch4/MFGTMP_220317120003_A01f06d4.TIF,1.652207552214442
ch4/MFGTMP_220317120003_A01f07d4.TIF,1.5250259192373727
ch4/MFGTMP_220317120003_A01f08d4.TIF,1.5466747932621634
ch4/MFGTMP_220317120003_A02f00d4.TIF,1.6078169302862868
ch4/MFGTMP_220317120003_A02f01d4.TIF,1.0005841733206329
ch4/MFGTMP_220317120003_A02f02d4.TIF,1.5819844808784214
ch4/MFGTMP_220317120003_A02f03d4.TIF,1.0368070286120834
ch4/MFGTMP_220317120003_A02f04d4.TIF,1.5695937695592996
ch4/MFGTMP_220317120003_A02f05d4.TIF,2.3820453537621837
ch4/MFGTMP_220317120003_A02f06d4.TIF,0.9723247791545695
ch4/MFGTMP_220317120003_A02f07d4.TIF,1.5666359786440587
ch4/MFGTMP_220317120003_A02f08d4.TIF,1.4686375956361617
ch4/MFGTMP_220317120003_A03f00d4.TIF,1.6333146225585085
ch4/MFGTMP_220317120003_A03f01d4.TIF,1.6133805265431267
ch4/MFGTMP_220317120003_A03f02d4.TIF,1.7723487366968946
ch4/MFGTMP_220317120003_A03f03d4.TIF,1.5536487857162795
ch4/MFGTMP_220317120003_A03f04d4.TIF,1.6104506331364028
ch4/MFGTMP_220317120003_A03f05d4.TIF,1.472703016243111
ch4/MFGTMP_220317120003_A03f06d4.TIF,1.7362604298927986
ch4/MFGTMP_220317120003_A03f07d4.TIF,1.3944926858746605
ch4/MFGTMP_220317120003_A03f08d4.TIF,1.5683729124591517
ch4/MFGTMP_220317120003_B01f00d4.TIF,1.5071036083082656
ch4/MFGTMP_220317120003_B01f01d4.TIF,1.567292353823779
ch4/MFGTMP_220317120003_B01f02d4.TIF,1.716688974658352
ch4/MFGTMP_220317120003_B01f03d4.TIF,1.466406736828369
ch4/MFGTMP_220317120003_B01f04d4.TIF,1.5204624773132305
ch4/MFGTMP_220317120003_B01f05d4.TIF,1.400522309529518
ch4/MFGTMP_220317120003_B01f06d4.TIF,1.4660424520517816
ch4/MFGTMP_220317120003_B01f07d4.TIF,1.7047462424239213
